"BioClimVar","Sys ID","CEC ID","Time_Frame_ID","Statistic.x","Value","SourceData","ScoreDate","X","ecoregion","NS.Map.Value.code","system_name","SqKM_system_ecoregion","type","ELCODE","ELSF_CD","BPS_area_system_sq_KM","percent_of_Total_Distribution","Statistic.y","Percent_ecoregion_affected","Bioclim.Variable","Units"
"bio17",722974,"8.3.8",1,"mean delta",78.6,"MACA_45_CEMML","3/28/2021",118,"East Central Texas Plains",7423,"Southeastern_Great_Plains_Tallgrass_Prairie",172.7892,"Southeastern Great Plains Tallgrass Prairie","CES205.685",7136,108029.6757,0.0016,"percent area",100,"Precipitation of Driest Quarter","mm"
"bio17",722976,"8.2.1",1,"min delta",23.8,"MACA_45_CEMML","3/28/2021",296,"Southeastern Wisconsin Till Plains",7421,"Central_Tallgrass_Prairie",4520.1726,"Central Tallgrass Prairie","CES205.683",7134,241651.1556,0.0187,"percent area",93,"Precipitation of Driest Quarter","mm"
"bio17",722663,"8.2.4",1,"mean",210.2,"MACA_45_CEMML","3/28/2021",128,"Eastern Corn Belt Plains",7310,"North_Central_Interior_Dry_Mesic_Oak_Forest_and_Woodland",18652.3155,"North Central Interior Dry Mesic Oak Forest and Woodland","CES202.046",4116,141605.9334,0.1317,"percent area",100,"Precipitation of Driest Quarter","mm"
"bio17",722888,"10.1.6",1,"mean delta",20.6,"MACA_45_CEMML","3/28/2021",95,"Colorado Plateaus",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",8667.8262,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0895,"percent area",96.985,"Precipitation of Driest Quarter","mm"
"bio17",722986,"13.1.1",1,"mean delta",29.4,"MACA_45_CEMML","3/28/2021",3,"Arizona/New Mexico Mountains",7149,"Western_Great_Plains_Shortgrass_Prairie",450.4491,"Western Great Plains Shortgrass Prairie","CES303.672",7122,259073.154,0.0017,"percent area",98,"Precipitation of Driest Quarter","mm"
"bio17",722986,"10.2.4",1,"mean delta",16.14,"MACA_45_CEMML","3/28/2021",85,"Chihuahuan Desert",7149,"Western_Great_Plains_Shortgrass_Prairie",365.8041,"Western Great Plains Shortgrass Prairie","CES303.672",7122,259073.154,0.0014,"percent area",56.1,"Precipitation of Driest Quarter","mm"
"bio17",722895,"9.4.3",1,"mean zscore",1.42,"MACA_45_CEMML","3/28/2021",319,"Southwestern Tablelands",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",59.4864,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,2e-04,"percent area",70.31,"Precipitation of Driest Quarter","mm"
"bio17",722895,"9.4.3",1,"max delta",26.27,"MACA_45_CEMML","3/28/2021",319,"Southwestern Tablelands",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",59.4864,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,2e-04,"percent area",70.31,"Precipitation of Driest Quarter","mm"
"bio17",722663,"8.1.1",1,"mean",199.6,"MACA_45_CEMML","3/28/2021",130,"Eastern Great Lakes and Hudson Lowlands",7310,"North_Central_Interior_Dry_Mesic_Oak_Forest_and_Woodland",261.8649,"North Central Interior Dry Mesic Oak Forest and Woodland","CES202.046",4116,141605.9334,0.0018,"percent area",96.99,"Precipitation of Driest Quarter","mm"
"bio17",722850,"10.1.7",1,"mean zscore",1.45,"MACA_45_CEMML","3/28/2021",27,"Arizona/New Mexico Plateau",7051,"Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland",86.5485,"Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","CES306.823",4238,15486.9894,0.0056,"percent area",54.26,"Precipitation of Driest Quarter","mm"
"bio17",722986,"10.1.7",1,"min delta",13.47,"MACA_45_CEMML","3/28/2021",18,"Arizona/New Mexico Plateau",7149,"Western_Great_Plains_Shortgrass_Prairie",260.8524,"Western Great Plains Shortgrass Prairie","CES303.672",7122,259073.154,0.001,"percent area",100,"Precipitation of Driest Quarter","mm"
"bio17",722895,"10.1.5",1,"max delta",46.86,"MACA_45_CEMML","3/28/2021",55,"Central Basin and Range",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",70524.6912,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,0.2496,"percent area",60.48,"Precipitation of Driest Quarter","mm"
"bio17",722663,"8.1.1",1,"min delta",37.5,"MACA_45_CEMML","3/28/2021",130,"Eastern Great Lakes and Hudson Lowlands",7310,"North_Central_Interior_Dry_Mesic_Oak_Forest_and_Woodland",261.8649,"North Central Interior Dry Mesic Oak Forest and Woodland","CES202.046",4116,141605.9334,0.0018,"percent area",96.99,"Precipitation of Driest Quarter","mm"
"bio17",722895,"6.2.15",1,"mean zscore",1.7,"MACA_45_CEMML","3/28/2021",160,"Idaho Batholith",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",172.4733,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,6e-04,"percent area",32.94,"Precipitation of Driest Quarter","mm"
"bio17",722953,"8.4.8",1,"max delta",184.4,"MACA_45_CEMML","3/28/2021",264,"Ouachita Mountains",7364,"Ozark_Ouachita_Dry_Oak_Woodland",4451.5656,"Ozark Ouachita Dry Oak Woodland","CES202.707",4306,58336.0137,0.0763,"percent area",100,"Precipitation of Driest Quarter","mm"
"bio17",722898,"10.1.5",1,"mean delta",20.46,"MACA_45_CEMML","3/28/2021",59,"Central Basin and Range",7079,"Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",51044.175,"Great Basin Xeric Mixed Sagebrush Shrubland","CES304.774",5256,62531.1171,0.8163,"percent area",65.02,"Precipitation of Driest Quarter","mm"
"bio17",722953,"8.4.8",1,"mean delta",120.9,"MACA_45_CEMML","3/28/2021",264,"Ouachita Mountains",7364,"Ozark_Ouachita_Dry_Oak_Woodland",4451.5656,"Ozark Ouachita Dry Oak Woodland","CES202.707",4306,58336.0137,0.0763,"percent area",100,"Precipitation of Driest Quarter","mm"
"bio17",722855,"10.1.5",1,"mean zscore",1.56,"MACA_45_CEMML","3/28/2021",57,"Central Basin and Range",7107,"Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland",2083.5306,"Rocky Mountain Gambel Oak Mixed Montane Shrubland","CES306.818",5313,19905.7419,0.1047,"percent area",33.42,"Precipitation of Driest Quarter","mm"
"bio17",722976,"8.1.4",1,"min delta",26.6,"MACA_45_CEMML","3/28/2021",224,"North Central Hardwood Forests",7421,"Central_Tallgrass_Prairie",438.1614,"Central Tallgrass Prairie","CES205.683",7134,241651.1556,0.0018,"percent area",5.81,"Precipitation of Driest Quarter","mm"
"bio17",722966,"8.3.2",1,"min delta",56.5,"MACA_45_CEMML","3/28/2021",167,"Interior River Valleys and Hills",7313,"North_Central_Interior_Beech_Maple_Forest_",499.041,"North Central Interior Beech Maple Forest ","CES202.693",4119,83328.2964,0.006,"percent area",100,"Precipitation of Driest Quarter","mm"
"bio17",722966,"8.3.2",1,"mean zscore",1.69,"MACA_45_CEMML","3/28/2021",167,"Interior River Valleys and Hills",7313,"North_Central_Interior_Beech_Maple_Forest_",499.041,"North Central Interior Beech Maple Forest ","CES202.693",4119,83328.2964,0.006,"percent area",100,"Precipitation of Driest Quarter","mm"
"bio17",722894,"10.1.5",1,"min delta",13.06,"MACA_45_CEMML","3/28/2021",54,"Central Basin and Range",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",1949.3379,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.0108,"percent area",21.236,"Precipitation of Driest Quarter","mm"
"bio17",722895,"10.1.5",1,"mean",49.5,"MACA_45_CEMML","3/28/2021",55,"Central Basin and Range",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",70524.6912,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,0.2496,"percent area",60.48,"Precipitation of Driest Quarter","mm"
"bio17",722966,"8.3.2",1,"mean",236,"MACA_45_CEMML","3/28/2021",167,"Interior River Valleys and Hills",7313,"North_Central_Interior_Beech_Maple_Forest_",499.041,"North Central Interior Beech Maple Forest ","CES202.693",4119,83328.2964,0.006,"percent area",100,"Precipitation of Driest Quarter","mm"
"bio17",722894,"10.1.5",1,"mean zscore",1.25,"MACA_45_CEMML","3/28/2021",54,"Central Basin and Range",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",1949.3379,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.0108,"percent area",21.236,"Precipitation of Driest Quarter","mm"
"bio17",722953,"8.4.8",1,"min delta",75.6,"MACA_45_CEMML","3/28/2021",264,"Ouachita Mountains",7364,"Ozark_Ouachita_Dry_Oak_Woodland",4451.5656,"Ozark Ouachita Dry Oak Woodland","CES202.707",4306,58336.0137,0.0763,"percent area",100,"Precipitation of Driest Quarter","mm"
"bio17",722974,"9.4.7",1,"mean zscore",1.27,"MACA_45_CEMML","3/28/2021",330,"Texas Blackland Prairies",7423,"Southeastern_Great_Plains_Tallgrass_Prairie",54.3186,"Southeastern Great Plains Tallgrass Prairie","CES205.685",7136,108029.6757,5e-04,"percent area",100,"Precipitation of Driest Quarter","mm"
"bio17",722663,"8.1.1",1,"mean delta",49.3,"MACA_45_CEMML","3/28/2021",130,"Eastern Great Lakes and Hudson Lowlands",7310,"North_Central_Interior_Dry_Mesic_Oak_Forest_and_Woodland",261.8649,"North Central Interior Dry Mesic Oak Forest and Woodland","CES202.046",4116,141605.9334,0.0018,"percent area",96.99,"Precipitation of Driest Quarter","mm"
"bio17",722898,"10.1.5",1,"mean",48.6,"MACA_45_CEMML","3/28/2021",59,"Central Basin and Range",7079,"Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",51044.175,"Great Basin Xeric Mixed Sagebrush Shrubland","CES304.774",5256,62531.1171,0.8163,"percent area",65.02,"Precipitation of Driest Quarter","mm"
"bio17",722984,"6.2.14",1,"max delta",41.6,"MACA_45_CEMML","3/28/2021",311,"Southern Rockies",7141,"Northwestern_Great_Plains_Mixedgrass_Prairie",1881.9054,"Northwestern Great Plains Mixedgrass Prairie","CES303.674",7114,425532.0987,0.0044,"percent area",16.77,"Precipitation of Driest Quarter","mm"
"bio17",722895,"10.1.4",1,"mean zscore",1.46,"MACA_45_CEMML","3/28/2021",361,"Wyoming Basin",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",45718.0686,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,0.1618,"percent area",64.14,"Precipitation of Driest Quarter","mm"
"bio17",722888,"10.1.6",1,"mean zscore",1.89,"MACA_45_CEMML","3/28/2021",95,"Colorado Plateaus",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",8667.8262,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0895,"percent area",96.985,"Precipitation of Driest Quarter","mm"
"bio17",722855,"10.1.5",1,"mean",76.3,"MACA_45_CEMML","3/28/2021",57,"Central Basin and Range",7107,"Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland",2083.5306,"Rocky Mountain Gambel Oak Mixed Montane Shrubland","CES306.818",5313,19905.7419,0.1047,"percent area",33.42,"Precipitation of Driest Quarter","mm"
"bio17",740155,"6.2.9",1,"max delta",29.3,"MACA_45_CEMML","3/28/2021",33,"Blue Mountains",7017,"Columbia_Plateau_Western_Juniper_Woodland_and_Savanna",2995.9713,"Columbia Plateau Western Juniper Woodland and Savanna","CES304.082",4204,7901.0883,0.3792,"percent area",3.33,"Precipitation of Driest Quarter","mm"
"bio17",722855,"10.1.6",1,"max delta",56.9,"MACA_45_CEMML","3/28/2021",97,"Colorado Plateaus",7107,"Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland",5005.6947,"Rocky Mountain Gambel Oak Mixed Montane Shrubland","CES306.818",5313,19905.7419,0.2515,"percent area",89.32,"Precipitation of Driest Quarter","mm"
"bio17",722855,"10.1.5",1,"mean delta",26.6,"MACA_45_CEMML","3/28/2021",57,"Central Basin and Range",7107,"Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland",2083.5306,"Rocky Mountain Gambel Oak Mixed Montane Shrubland","CES306.818",5313,19905.7419,0.1047,"percent area",33.42,"Precipitation of Driest Quarter","mm"
"bio17",722898,"10.1.5",1,"mean zscore",1.59,"MACA_45_CEMML","3/28/2021",59,"Central Basin and Range",7079,"Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",51044.175,"Great Basin Xeric Mixed Sagebrush Shrubland","CES304.774",5256,62531.1171,0.8163,"percent area",65.02,"Precipitation of Driest Quarter","mm"
"bio17",722855,"10.1.6",1,"mean",80.5,"MACA_45_CEMML","3/28/2021",97,"Colorado Plateaus",7107,"Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland",5005.6947,"Rocky Mountain Gambel Oak Mixed Montane Shrubland","CES306.818",5313,19905.7419,0.2515,"percent area",89.32,"Precipitation of Driest Quarter","mm"
"bio17",722888,"10.1.7",1,"mean delta",15,"MACA_45_CEMML","3/28/2021",24,"Arizona/New Mexico Plateau",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",21799.2708,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.225,"percent area",44.734,"Precipitation of Driest Quarter","mm"
"bio17",722848,"10.1.5",1,"min delta",17.7,"MACA_45_CEMML","3/28/2021",61,"Central Basin and Range",7052,"Southern_Rocky_Mountain_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland",600.3234,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","CES306.825",4239,8992.6605,0.0668,"percent area",37.83,"Precipitation of Driest Quarter","mm"
"bio17",722888,"10.1.6",1,"max delta",49.9,"MACA_45_CEMML","3/28/2021",95,"Colorado Plateaus",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",8667.8262,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0895,"percent area",96.985,"Precipitation of Driest Quarter","mm"
"bio17",722895,"10.1.4",1,"max delta",49.58,"MACA_45_CEMML","3/28/2021",361,"Wyoming Basin",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",45718.0686,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,0.1618,"percent area",64.14,"Precipitation of Driest Quarter","mm"
"bio17",722895,"9.4.3",1,"min delta",17.66,"MACA_45_CEMML","3/28/2021",319,"Southwestern Tablelands",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",59.4864,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,2e-04,"percent area",70.31,"Precipitation of Driest Quarter","mm"
"bio17",740155,"6.2.9",1,"mean delta",17.4,"MACA_45_CEMML","3/28/2021",33,"Blue Mountains",7017,"Columbia_Plateau_Western_Juniper_Woodland_and_Savanna",2995.9713,"Columbia Plateau Western Juniper Woodland and Savanna","CES304.082",4204,7901.0883,0.3792,"percent area",3.33,"Precipitation of Driest Quarter","mm"
"bio17",722966,"8.3.2",1,"mean delta",85.1,"MACA_45_CEMML","3/28/2021",167,"Interior River Valleys and Hills",7313,"North_Central_Interior_Beech_Maple_Forest_",499.041,"North Central Interior Beech Maple Forest ","CES202.693",4119,83328.2964,0.006,"percent area",100,"Precipitation of Driest Quarter","mm"
"bio17",722895,"10.1.4",1,"mean",45.8,"MACA_45_CEMML","3/28/2021",361,"Wyoming Basin",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",45718.0686,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,0.1618,"percent area",64.14,"Precipitation of Driest Quarter","mm"
"bio17",722986,"10.2.4",1,"mean",39.3,"MACA_45_CEMML","3/28/2021",85,"Chihuahuan Desert",7149,"Western_Great_Plains_Shortgrass_Prairie",365.8041,"Western Great Plains Shortgrass Prairie","CES303.672",7122,259073.154,0.0014,"percent area",56.1,"Precipitation of Driest Quarter","mm"
"bio17",722894,"10.1.5",1,"mean",72.8,"MACA_45_CEMML","3/28/2021",54,"Central Basin and Range",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",1949.3379,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.0108,"percent area",21.236,"Precipitation of Driest Quarter","mm"
"bio17",722895,"10.1.4",1,"min delta",3.04,"MACA_45_CEMML","3/28/2021",361,"Wyoming Basin",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",45718.0686,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,0.1618,"percent area",64.14,"Precipitation of Driest Quarter","mm"
"bio17",722663,"8.1.1",1,"mean zscore",1.26,"MACA_45_CEMML","3/28/2021",130,"Eastern Great Lakes and Hudson Lowlands",7310,"North_Central_Interior_Dry_Mesic_Oak_Forest_and_Woodland",261.8649,"North Central Interior Dry Mesic Oak Forest and Woodland","CES202.046",4116,141605.9334,0.0018,"percent area",96.99,"Precipitation of Driest Quarter","mm"
"bio17",722895,"10.1.4",1,"mean delta",16.39,"MACA_45_CEMML","3/28/2021",361,"Wyoming Basin",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",45718.0686,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,0.1618,"percent area",64.14,"Precipitation of Driest Quarter","mm"
"bio17",722895,"9.4.3",1,"mean",50.3,"MACA_45_CEMML","3/28/2021",319,"Southwestern Tablelands",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",59.4864,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,2e-04,"percent area",70.31,"Precipitation of Driest Quarter","mm"
"bio17",722986,"10.2.4",1,"max delta",24.4,"MACA_45_CEMML","3/28/2021",85,"Chihuahuan Desert",7149,"Western_Great_Plains_Shortgrass_Prairie",365.8041,"Western Great Plains Shortgrass Prairie","CES303.672",7122,259073.154,0.0014,"percent area",56.1,"Precipitation of Driest Quarter","mm"
"bio17",722888,"10.1.6",1,"mean",49.5,"MACA_45_CEMML","3/28/2021",95,"Colorado Plateaus",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",8667.8262,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0895,"percent area",96.985,"Precipitation of Driest Quarter","mm"
"bio17",722894,"10.1.5",1,"max delta",40,"MACA_45_CEMML","3/28/2021",54,"Central Basin and Range",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",1949.3379,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.0108,"percent area",21.236,"Precipitation of Driest Quarter","mm"
"bio17",722888,"10.1.6",1,"min delta",7.96,"MACA_45_CEMML","3/28/2021",95,"Colorado Plateaus",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",8667.8262,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0895,"percent area",96.985,"Precipitation of Driest Quarter","mm"
"bio17",722894,"10.1.5",1,"mean delta",26.7,"MACA_45_CEMML","3/28/2021",54,"Central Basin and Range",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",1949.3379,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.0108,"percent area",21.236,"Precipitation of Driest Quarter","mm"
"bio17",740155,"6.2.9",1,"mean",44,"MACA_45_CEMML","3/28/2021",33,"Blue Mountains",7017,"Columbia_Plateau_Western_Juniper_Woodland_and_Savanna",2995.9713,"Columbia Plateau Western Juniper Woodland and Savanna","CES304.082",4204,7901.0883,0.3792,"percent area",3.33,"Precipitation of Driest Quarter","mm"
"bio17",722855,"10.1.5",1,"max delta",40.4,"MACA_45_CEMML","3/28/2021",57,"Central Basin and Range",7107,"Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland",2083.5306,"Rocky Mountain Gambel Oak Mixed Montane Shrubland","CES306.818",5313,19905.7419,0.1047,"percent area",33.42,"Precipitation of Driest Quarter","mm"
"bio17",722855,"10.1.6",1,"mean delta",29,"MACA_45_CEMML","3/28/2021",97,"Colorado Plateaus",7107,"Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland",5005.6947,"Rocky Mountain Gambel Oak Mixed Montane Shrubland","CES306.818",5313,19905.7419,0.2515,"percent area",89.32,"Precipitation of Driest Quarter","mm"
"bio17",722986,"10.2.4",1,"mean zscore",1.21,"MACA_45_CEMML","3/28/2021",85,"Chihuahuan Desert",7149,"Western_Great_Plains_Shortgrass_Prairie",365.8041,"Western Great Plains Shortgrass Prairie","CES303.672",7122,259073.154,0.0014,"percent area",56.1,"Precipitation of Driest Quarter","mm"
"bio2",722894,"6.2.5",1,"mean",11.6,"MACA_45_CEMML","3/28/2021",219,"North Cascades",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",496.5057,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.0027,"percent area",1.515,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722894,"10.1.2",1,"min delta",0.342,"MACA_45_CEMML","3/28/2021",112,"Columbia Plateau",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",20320.146,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.1121,"percent area",0.273,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722894,"10.1.2",1,"mean delta",0.382,"MACA_45_CEMML","3/28/2021",112,"Columbia Plateau",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",20320.146,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.1121,"percent area",0.273,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722974,"9.2.4",1,"min delta",0.519,"MACA_45_CEMML","3/28/2021",78,"Central Irregular Plains",7423,"Southeastern_Great_Plains_Tallgrass_Prairie",29774.5065,"Southeastern Great Plains Tallgrass Prairie","CES205.685",7136,108029.6757,0.2756,"percent area",18.6,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722849,"6.2.14",1,"mean zscore",1.02,"MACA_45_CEMML","3/28/2021",316,"Southern Rockies",7146,"Southern_Rocky_Mountain_Montane_Subalpine_Grassland",2022.3189,"Southern Rocky Mountain Montane Subalpine Grassland","CES306.824",7119,3086.9586,0.6551,"percent area",0.0875,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722974,"9.2.4",1,"mean zscore",1.1,"MACA_45_CEMML","3/28/2021",78,"Central Irregular Plains",7423,"Southeastern_Great_Plains_Tallgrass_Prairie",29774.5065,"Southeastern Great Plains Tallgrass Prairie","CES205.685",7136,108029.6757,0.2756,"percent area",18.6,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722663,"9.2.4",1,"min delta",0.513,"MACA_45_CEMML","3/28/2021",80,"Central Irregular Plains",7310,"North_Central_Interior_Dry_Mesic_Oak_Forest_and_Woodland",7833.2022,"North Central Interior Dry Mesic Oak Forest and Woodland","CES202.046",4116,141605.9334,0.0553,"percent area",16.08,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722848,"6.2.14",1,"mean delta",0.412,"MACA_45_CEMML","3/28/2021",303,"Southern Rockies",7052,"Southern_Rocky_Mountain_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland",4853.7468,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","CES306.825",4239,8992.6605,0.5397,"percent area",0.211,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722848,"6.2.14",1,"min delta",0.395,"MACA_45_CEMML","3/28/2021",303,"Southern Rockies",7052,"Southern_Rocky_Mountain_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland",4853.7468,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","CES306.825",4239,8992.6605,0.5397,"percent area",0.211,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722663,"9.2.4",1,"mean",11.8,"MACA_45_CEMML","3/28/2021",80,"Central Irregular Plains",7310,"North_Central_Interior_Dry_Mesic_Oak_Forest_and_Woodland",7833.2022,"North Central Interior Dry Mesic Oak Forest and Woodland","CES202.046",4116,141605.9334,0.0553,"percent area",16.08,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722974,"9.2.4",1,"max delta",0.697,"MACA_45_CEMML","3/28/2021",78,"Central Irregular Plains",7423,"Southeastern_Great_Plains_Tallgrass_Prairie",29774.5065,"Southeastern Great Plains Tallgrass Prairie","CES205.685",7136,108029.6757,0.2756,"percent area",18.6,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",797980,"6.2.14",1,"max delta",0.406,"MACA_45_CEMML","3/28/2021",310,"Southern Rockies",7054,"Southern_Rocky_Mountain_Ponderosa_Pine_Woodland",13369.8033,"Southern Rocky Mountain Ponderosa Pine Woodland","CES306.648",4241,38899.4481,0.3437,"percent area",0.0233,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722849,"6.2.14",1,"min delta",0.402,"MACA_45_CEMML","3/28/2021",316,"Southern Rockies",7146,"Southern_Rocky_Mountain_Montane_Subalpine_Grassland",2022.3189,"Southern Rocky Mountain Montane Subalpine Grassland","CES306.824",7119,3086.9586,0.6551,"percent area",0.0875,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722848,"6.2.14",1,"mean zscore",1.02,"MACA_45_CEMML","3/28/2021",303,"Southern Rockies",7052,"Southern_Rocky_Mountain_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland",4853.7468,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","CES306.825",4239,8992.6605,0.5397,"percent area",0.211,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722976,"9.2.3",1,"max delta",0.634,"MACA_45_CEMML","3/28/2021",352,"Western Corn Belt Plains",7421,"Central_Tallgrass_Prairie",79265.1177,"Central Tallgrass Prairie","CES205.683",7134,241651.1556,0.328,"percent area",2,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722895,"10.1.2",1,"max delta",0.404,"MACA_45_CEMML","3/28/2021",109,"Columbia Plateau",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",18080.7633,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,0.064,"percent area",0.1909,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722850,"6.2.14",1,"max delta",0.406,"MACA_45_CEMML","3/28/2021",309,"Southern Rockies",7051,"Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland",9283.9446,"Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","CES306.823",4238,15486.9894,0.5995,"percent area",0.0464,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
"bio2",722974,"9.2.4",1,"mean",12,"MACA_45_CEMML","3/28/2021",78,"Central Irregular Plains",7423,"Southeastern_Great_Plains_Tallgrass_Prairie",29774.5065,"Southeastern Great Plains Tallgrass Prairie","CES205.685",7136,108029.6757,0.2756,"percent area",18.6,"Mean Diurnal Range (Mean of monthly (max temp - min temp))","C"
