"Time_Frame_ID","Scenario","system","CEC.ecoregion","Bioclim.Variable","Units","mean zscore","mean(baseline)","mean delta","min delta","max delta","Percent_ecoregion_affected","SqKM_Ecoreg_system","SqKm_ecoregion_affected","Percent_of_Total_Distribution","Percent_system_affected","Total_SqKM_system_BPS","Sys.ID","cec_ID","ScoreDate"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Snake River Plain","Mean Temperature of Driest Quarter","C",1.09,20.36,2.39,1.77,2.92,2.86,1599.9525,4575.86415,1.65,0.0165162871369793,96871.1967,722888,"10.1.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Snake River Plain","Mean Temperature of Wettest Quarter","C",1.351,11.72,7.7,5.69,9.9,4.81,1599.9525,7695.771525,1.65,0.0165162871369793,96871.1967,722888,"10.1.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Snake River Plain","Min Temperature of Coldest Month","C",1.54,-7.267,2.76,1.89,3.17,100,1599.9525,159995.25,1.65,0.0165162871369793,96871.1967,722888,"10.1.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Snake River Plain","Precipitation of Coldest Quarter","mm",1.07,179,131.7,83.3,206,9.61,1599.9525,15376.183506,1.65,0.0165162871369793,96871.1967,722888,"10.1.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Snake River Plain","Precipitation of Wettest Quarter","mm",1.06,161,106.8,63.2,206,16.1,1599.9525,25759.23525,1.65,0.0165162871369793,96871.1967,722888,"10.1.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southern Rockies","Annual Mean Temperature","C",1.52,5.49,1.278,1.186,1.33,100,212.3982,21239.82,0.22,0.00219258362893745,96871.1967,722888,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southern Rockies","Max Temperature of Warmest Month","C",1.1,25.7,1.48,1.37,1.65,78.8,212.3982,16737.36047676,0.22,0.00219258362893745,96871.1967,722888,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southern Rockies","Mean Temperature of Driest Quarter","C",0.369,6.06,3.92,-9.63,11.89,7.37,212.3982,1565.374734,0.22,0.00219258362893745,96871.1967,722888,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southern Rockies","Mean Temperature of Wettest Quarter","C",1.019,14.19,5.66,-10.12,10.98,32.72,212.3982,6949.669104,0.22,0.00219258362893745,96871.1967,722888,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southern Rockies","Min Temperature of Coldest Month","C",1.41,-13.116,2.01,1.16,2.71,96.3,212.3982,20453.94666,0.22,0.00219258362893745,96871.1967,722888,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southern Rockies","Precipitation of Warmest Quarter","mm",1.13,153,102.9,63.8,167.2,26.7,212.3982,5671.03194,0.22,0.00219258362893745,96871.1967,722888,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southern Rockies","Precipitation of Wettest Quarter","mm",1.16,155,104.1,64.9,167,35.94,212.3982,7633.591308,0.22,0.00219258362893745,96871.1967,722888,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southwestern Tablelands","Annual Mean Temperature","C",1.25,11.1,1.263,1.196,1.36,100,2059.3278,205932.78,2.13,0.0212584118928305,96871.1967,722888,"9.4.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southwestern Tablelands","Isothermality (BIO2/BIO7) (* 100)","Percent",1.01,48.5,2.31,2.29,2.33,0.16,2059.3278,333.6111036,2.13,0.0212584118928305,96871.1967,722888,"9.4.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southwestern Tablelands","Max Temperature of Warmest Month","C",1.03,28.1,1.41,1.41,1.41,0.08,2059.3278,167.01148458,2.13,0.0212584118928305,96871.1967,722888,"9.4.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southwestern Tablelands","Mean Temperature of Driest Quarter","C",-1.071,7.59,-4.9,-5.26,-4.4,1.05,2059.3278,2162.29419,2.13,0.0212584118928305,96871.1967,722888,"9.4.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southwestern Tablelands","Mean Temperature of Wettest Quarter","C",1.092,21.95,4.69,1.7,7.52,28.39,2059.3278,58464.316242,2.13,0.0212584118928305,96871.1967,722888,"9.4.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southwestern Tablelands","Min Temperature of Coldest Month","C",1.4,-8.36,2.26,1.7,3.03,100,2059.3278,205932.78,2.13,0.0212584118928305,96871.1967,722888,"9.4.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southwestern Tablelands","Precipitation of Warmest Quarter","mm",1.23,167,116.7,80,190.4,94.8,2059.3278,195224.27544,2.13,0.0212584118928305,96871.1967,722888,"9.4.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Southwestern Tablelands","Precipitation of Wettest Quarter","mm",1.26,172,119.4,84.5,190,94.89,2059.3278,195409.614942,2.13,0.0212584118928305,96871.1967,722888,"9.4.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wasatch and Uinta Mountains","Annual Mean Temperature","C",1.62,8.57,1.437,1.349,1.48,100,146.6586,14665.86,0.15,0.00151395466347119,96871.1967,722888,"6.2.13","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wasatch and Uinta Mountains","Isothermality (BIO2/BIO7) (* 100)","Percent",1.13,43.1,2.43,2.11,2.76,51.47,146.6586,7548.6648006,0.15,0.00151395466347119,96871.1967,722888,"6.2.13","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wasatch and Uinta Mountains","Mean Temperature of Driest Quarter","C",1.148,14.74,9.94,7.27,13.28,40.44,146.6586,5930.873784,0.15,0.00151395466347119,96871.1967,722888,"6.2.13","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wasatch and Uinta Mountains","Mean Temperature of Wettest Quarter","C",0.879,16.87,4.72,-9.28,9.6,66.91,146.6586,9812.926926,0.15,0.00151395466347119,96871.1967,722888,"6.2.13","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wasatch and Uinta Mountains","Min Temperature of Coldest Month","C",1.63,-9.608,2.95,1.49,3.33,100,146.6586,14665.86,0.15,0.00151395466347119,96871.1967,722888,"6.2.13","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wasatch and Uinta Mountains","Temperature Annual Range (BIO5-BIO6)","C",-1.04,38.5,-2.05,-2.08,-2.02,1.47,146.6586,215.67613716,0.15,0.00151395466347119,96871.1967,722888,"6.2.13","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wyoming Basin","Annual Mean Temperature","C",1.69,6.46,1.371,1.183,1.45,100,921.375,92137.5,0.95,0.009511341155962,96871.1967,722888,"10.1.4","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wyoming Basin","Max Temperature of Warmest Month","C",1.04,26.9,1.45,1.45,1.45,0.09,921.375,80.71245,0.95,0.009511341155962,96871.1967,722888,"10.1.4","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wyoming Basin","Mean Temperature of Driest Quarter","C",1.146,8.17,11.37,-11.32,17.31,2.1,921.375,1934.8875,0.95,0.009511341155962,96871.1967,722888,"10.1.4","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wyoming Basin","Mean Temperature of Wettest Quarter","C",1.147,12.83,5.88,-11.25,9.05,21.56,921.375,19864.845,0.95,0.009511341155962,96871.1967,722888,"10.1.4","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wyoming Basin","Min Temperature of Coldest Month","C",1.17,-13.345,1.92,1.27,3.29,87.6,921.375,80712.45,0.95,0.009511341155962,96871.1967,722888,"10.1.4","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wyoming Basin","Precipitation of Wettest Quarter","mm",1.28,110,77.5,46.7,130,25.77,921.375,23743.83375,0.95,0.009511341155962,96871.1967,722888,"10.1.4","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub","Wyoming Basin","Temperature Annual Range (BIO5-BIO6)","C",-1.01,36.8,-2.47,-2.47,-2.47,0.09,921.375,80.71245,0.95,0.009511341155962,96871.1967,722888,"10.1.4","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Blue Mountains","Annual Mean Temperature","C",1.66,7.9,1.13,1.004,1.22,100,4564.3257,456432.57,5.34,0.0534199521692171,85442.3397,722887,"6.2.9","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Blue Mountains","Isothermality (BIO2/BIO7) (* 100)","Percent",1.04,38.9,2.42,2.16,2.71,2.28,4564.3257,10408.48832628,5.34,0.0534199521692171,85442.3397,722887,"6.2.9","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Blue Mountains","Max Temperature of Warmest Month","C",1.01,26.4,1.68,1.64,1.71,0.68,4564.3257,3085.4841732,5.34,0.0534199521692171,85442.3397,722887,"6.2.9","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Blue Mountains","Mean Temperature of Driest Quarter","C",1.149,15.57,2.59,1.58,9.21,12.58,4564.3257,57437.4746088,5.34,0.0534199521692171,85442.3397,722887,"6.2.9","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Blue Mountains","Mean Temperature of Wettest Quarter","C",0.443,10.43,1.92,-4.93,5.7,1.44,4564.3257,6554.3717052,5.34,0.0534199521692171,85442.3397,722887,"6.2.9","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Blue Mountains","Min Temperature of Coldest Month","C",1.65,-6.799,2.82,2.38,3.24,100,4564.3257,456432.57,5.34,0.0534199521692171,85442.3397,722887,"6.2.9","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Blue Mountains","Precipitation of Coldest Quarter","mm",1.11,240,182,86.1,578,27.2,4564.3257,124149.65904,5.34,0.0534199521692171,85442.3397,722887,"6.2.9","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Blue Mountains","Precipitation of Wettest Quarter","mm",1.1,245,172,86.1,578,33.78,4564.3257,154182.922146,5.34,0.0534199521692171,85442.3397,722887,"6.2.9","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Central Basin and Range","Annual Mean Temperature","C",1.79,8.36,1.38,1.255,1.52,100,12746.2572,1274625.72,14.92,0.149179636755663,85442.3397,722887,"10.1.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Central Basin and Range","Isothermality (BIO2/BIO7) (* 100)","Percent",1.13,40.2,2.57,1.75,3.52,48.27,12746.2572,615273.30667548,14.92,0.149179636755663,85442.3397,722887,"10.1.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Central Basin and Range","Max Temperature of Warmest Month","C",1.03,24.5,1.42,1.33,1.53,0.31,12746.2572,3900.3547032,14.92,0.149179636755663,85442.3397,722887,"10.1.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Central Basin and Range","Mean Temperature of Driest Quarter","C",1.209,14.42,7.62,-2.65,14.98,20.89,12746.2572,266307.5516796,14.92,0.149179636755663,85442.3397,722887,"10.1.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Central Basin and Range","Mean Temperature of Wettest Quarter","C",0.562,6.19,1.37,-10.26,13.78,5.67,12746.2572,72322.2633528,14.92,0.149179636755663,85442.3397,722887,"10.1.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Central Basin and Range","Min Temperature of Coldest Month","C",1.65,-7.584,2.81,1.97,3.37,100,12746.2572,1274625.72,14.92,0.149179636755663,85442.3397,722887,"10.1.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Central Basin and Range","Precipitation of Coldest Quarter","mm",1.21,185,138,59.3,371,14.72,12746.2572,187624.905984,14.92,0.149179636755663,85442.3397,722887,"10.1.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Central Basin and Range","Precipitation of Wettest Quarter","mm",1.2,191,139,59.3,371,15.69,12746.2572,199988.775468,14.92,0.149179636755663,85442.3397,722887,"10.1.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Central Basin and Range","Temperature Annual Range (BIO5-BIO6)","C",-1.02,35.8,-1.96,-2.03,-1.85,0.14,12746.2572,1836.73566252,14.92,0.149179636755663,85442.3397,722887,"10.1.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Colorado Plateaus","Annual Mean Temperature","C",1.65,7.58,1.38,1.25,1.51,100,2262.33,226233,2.65,0.0264778563876335,85442.3397,722887,"10.1.6","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Colorado Plateaus","Isothermality (BIO2/BIO7) (* 100)","Percent",1.09,42.7,2.3,2.08,2.76,3.26,2262.33,7384.471353,2.65,0.0264778563876335,85442.3397,722887,"10.1.6","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Colorado Plateaus","Max Temperature of Warmest Month","C",1.08,29.7,1.58,1.46,1.7,31.9,2262.33,72166.06467,2.65,0.0264778563876335,85442.3397,722887,"10.1.6","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Colorado Plateaus","Mean Temperature of Driest Quarter","C",1.28,10.55,11.62,4.64,17.97,40.36,2262.33,91298.58948,2.65,0.0264778563876335,85442.3397,722887,"10.1.6","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Colorado Plateaus","Mean Temperature of Wettest Quarter","C",0.516,16.58,3.65,-11.94,11.51,29.45,2262.33,66627.88083,2.65,0.0264778563876335,85442.3397,722887,"10.1.6","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Colorado Plateaus","Min Temperature of Coldest Month","C",1.29,-10.077,1.75,1.09,3.1,85.9,2262.33,194334.147,2.65,0.0264778563876335,85442.3397,722887,"10.1.6","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Colorado Plateaus","Temperature Annual Range (BIO5-BIO6)","C",-1.03,34.6,-1.85,-1.85,-1.85,0.07,2262.33,167.864886,2.65,0.0264778563876335,85442.3397,722887,"10.1.6","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Mountains/Northern Rockies","Annual Mean Temperature","C",1.59,7.99,1.11,1.019,1.22,100,328.3497,32834.97,0.38,0.00384293900603473,85442.3397,722887,"6.2.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Mountains/Northern Rockies","Isothermality (BIO2/BIO7) (* 100)","Percent",1.01,32.7,2.11,2.11,2.11,0.16,328.3497,50.8942035,0.38,0.00384293900603473,85442.3397,722887,"6.2.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Mountains/Northern Rockies","Max Temperature of Warmest Month","C",1.02,30.8,1.74,1.68,1.81,0.62,328.3497,203.576814,0.38,0.00384293900603473,85442.3397,722887,"6.2.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Mountains/Northern Rockies","Mean Temperature of Driest Quarter","C",0.995,13.61,7.66,-9.8,12.18,11.78,328.3497,3868.9445151,0.38,0.00384293900603473,85442.3397,722887,"6.2.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Mountains/Northern Rockies","Mean Temperature of Wettest Quarter","C",0.853,10.28,5.64,-7.9,8.56,7.75,328.3497,2545.3668744,0.38,0.00384293900603473,85442.3397,722887,"6.2.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Mountains/Northern Rockies","Min Temperature of Coldest Month","C",1.51,-6.568,2.98,2.57,3.5,100,328.3497,32834.97,0.38,0.00384293900603473,85442.3397,722887,"6.2.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Mountains/Northern Rockies","Precipitation of Wettest Quarter","mm",1.03,256,165,88.1,338,19.84,328.3497,6514.458048,0.38,0.00384293900603473,85442.3397,722887,"6.2.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Plateau","Annual Mean Temperature","C",1.41,9.36,1.04,0.895,1.18,100,1773.0009,177300.09,2.08,0.0207508467842203,85442.3397,722887,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Plateau","Isothermality (BIO2/BIO7) (* 100)","Percent",1.03,33.2,2.17,2.17,2.17,0.08,1773.0009,139.35787074,2.08,0.0207508467842203,85442.3397,722887,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Plateau","Max Temperature of Warmest Month","C",1.05,29,1.81,1.71,1.89,0.71,1773.0009,1253.5116363,2.08,0.0207508467842203,85442.3397,722887,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Plateau","Mean Temperature of Driest Quarter","C",1.28,18.64,2.53,1.42,7.4,2.28,1773.0009,4038.8960502,2.08,0.0207508467842203,85442.3397,722887,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Plateau","Min Temperature of Coldest Month","C",1.32,-5.277,2.59,2.07,3.18,98.4,1773.0009,174463.28856,2.08,0.0207508467842203,85442.3397,722887,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Plateau","Precipitation of Coldest Quarter","mm",1.11,178,120,60.3,229,14.93,1773.0009,26470.903437,2.08,0.0207508467842203,85442.3397,722887,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Columbia Plateau","Precipitation of Wettest Quarter","mm",1.13,163,106,50.4,271,38.65,1773.0009,68526.484785,2.08,0.0207508467842203,85442.3397,722887,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Eastern Cascades Slopes and Foothills","Annual Mean Temperature","C",2,7.89,1.25,0.896,1.33,100,805.8366,80583.66,0.94,0.00943134987676373,85442.3397,722887,"6.2.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Eastern Cascades Slopes and Foothills","Isothermality (BIO2/BIO7) (* 100)","Percent",1.06,42.6,2.68,2.35,3.31,2.11,805.8366,1697.8977162,0.94,0.00943134987676373,85442.3397,722887,"6.2.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Eastern Cascades Slopes and Foothills","Mean Temperature of Driest Quarter","C",1.196,16.88,1.97,1.44,2.87,58.19,805.8366,46887.602571,0.94,0.00943134987676373,85442.3397,722887,"6.2.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Eastern Cascades Slopes and Foothills","Min Temperature of Coldest Month","C",1.81,-6.012,2.53,1.98,2.93,100,805.8366,80583.66,0.94,0.00943134987676373,85442.3397,722887,"6.2.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Eastern Cascades Slopes and Foothills","Precipitation of Coldest Quarter","mm",1.14,207,163,89.9,494,75.36,805.8366,60727.846176,0.94,0.00943134987676373,85442.3397,722887,"6.2.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Eastern Cascades Slopes and Foothills","Precipitation of Wettest Quarter","mm",1.16,231,165,90.7,494,76.82,805.8366,61904.367612,0.94,0.00943134987676373,85442.3397,722887,"6.2.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Idaho Batholith","Annual Mean Temperature","C",1.81,4.75,1.26,1.102,1.47,100,5784.7527,578475.27,6.77,0.0677035849007772,85442.3397,722887,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Idaho Batholith","Max Temperature of Warmest Month","C",1.03,28.8,1.73,1.66,1.81,0.41,5784.7527,2371.748607,6.77,0.0677035849007772,85442.3397,722887,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Idaho Batholith","Mean Temperature of Driest Quarter","C",1.151,15.66,2.48,1.73,10.03,23.08,5784.7527,133494.7380579,6.77,0.0677035849007772,85442.3397,722887,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Idaho Batholith","Mean Temperature of Wettest Quarter","C",0.448,6.51,2.58,-7.87,8.65,2.5,5784.7527,14479.2360081,6.77,0.0677035849007772,85442.3397,722887,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Idaho Batholith","Min Temperature of Coldest Month","C",1.65,-10.888,2.82,2.35,3.23,100,5784.7527,578475.27,6.77,0.0677035849007772,85442.3397,722887,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Idaho Batholith","Precipitation of Coldest Quarter","mm",1.13,313,240,95.1,537,47.61,5784.7527,275412.076047,6.77,0.0677035849007772,85442.3397,722887,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Idaho Batholith","Precipitation of Wettest Quarter","mm",1.13,335,239,95.1,537,48.84,5784.7527,282527.321868,6.77,0.0677035849007772,85442.3397,722887,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Middle Rockies","Annual Mean Temperature","C",1.85,3.73,1.27,1.111,1.51,100,15971.0616,1597106.16,18.69,0.186922100402173,85442.3397,722887,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Middle Rockies","Isothermality (BIO2/BIO7) (* 100)","Percent",1.05,36.6,2.59,2.12,2.94,4.52,15971.0616,72187.60132584,18.69,0.186922100402173,85442.3397,722887,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Middle Rockies","Mean Temperature of Driest Quarter","C",0.754,6.64,5.91,-12.02,13.74,4.54,15971.0616,72460.7064792,18.69,0.186922100402173,85442.3397,722887,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Middle Rockies","Mean Temperature of Wettest Quarter","C",1.014,7.16,3.97,-9,11.92,22.87,15971.0616,365290.1209152,18.69,0.186922100402173,85442.3397,722887,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Middle Rockies","Min Temperature of Coldest Month","C",1.46,-12.526,2.74,1.95,3.94,100,15971.0616,1597106.16,18.69,0.186922100402173,85442.3397,722887,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Middle Rockies","Precipitation of Coldest Quarter","mm",1.03,399,287,169.7,412,1.13,15971.0616,18047.299608,18.69,0.186922100402173,85442.3397,722887,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Middle Rockies","Precipitation of Warmest Quarter","mm",1.01,152,96.7,69.7,110,0.07,15971.0616,1089.22640112,18.69,0.186922100402173,85442.3397,722887,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Middle Rockies","Precipitation of Wettest Quarter","mm",1.17,207,144,68.9,412,42.98,15971.0616,686436.227568,18.69,0.186922100402173,85442.3397,722887,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Middle Rockies","Temperature Annual Range (BIO5-BIO6)","C",-1.04,36.8,-2.74,-3.13,-2.3,2.27,15971.0616,36230.3532396,18.69,0.186922100402173,85442.3397,722887,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Mojave Basin and Range","Annual Mean Temperature","C",1.72,12.38,1.28,1.11,1.41,100,112.8249,11282.49,0.13,0.00132047999149068,85442.3397,722887,"10.2.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Mojave Basin and Range","Isothermality (BIO2/BIO7) (* 100)","Percent",1.07,37,2.17,1.78,2.62,26.42,112.8249,2980.28101599,0.13,0.00132047999149068,85442.3397,722887,"10.2.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Mojave Basin and Range","Mean Temperature of Driest Quarter","C",1.485,22.2,3.19,3.12,3.26,1.89,112.8249,212.9005863,0.13,0.00132047999149068,85442.3397,722887,"10.2.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Mojave Basin and Range","Min Temperature of Coldest Month","C",2,-1.454,2.33,1.95,2.79,100,112.8249,11282.49,0.13,0.00132047999149068,85442.3397,722887,"10.2.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Mojave Basin and Range","Precipitation of Coldest Quarter","mm",1.24,165,118,76.7,200,52.83,112.8249,5960.539467,0.13,0.00132047999149068,85442.3397,722887,"10.2.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","Mojave Basin and Range","Precipitation of Wettest Quarter","mm",1.24,175,118,76.7,200,52.83,112.8249,5960.539467,0.13,0.00132047999149068,85442.3397,722887,"10.2.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Montane_Sagebrush_Steppe","North Cascades","Annual Mean Temperature","C",1.51,7.92,1.11,1.015,1.17,100,101.7765,10177.65,0.12,0.00119117173473188,85442.3397,722887,"6.2.5","3/28/2021"
